transaction_id,transaction_date,transaction_month,transaction_year,month_name,account_id,customer_id,transaction_type,category,merchant,amount,amount_abs,income_amount,expense_amount,net_amount,payment_method,location,is_recurring,is_unusual,balance_after_transaction,category_budget,category_month_expense,budget_variance,budget_variance_pct,budget_status
TXN0006890,2025-10-06,2025-10-01,2025,October,ACC00117,CUST0095,Expense,Healthcare,GymCore,-33.63,33.63,0.0,33.63,-33.63,Direct Debit,Liverpool,True,False,24558.63,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006891,2025-10-06,2025-10-01,2025,October,ACC00133,CUST0106,Expense,Healthcare,GymCore,-51.15,51.15,0.0,51.15,-51.15,Direct Debit,London,True,False,38091.84,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006892,2025-10-06,2025-10-01,2025,October,ACC00149,CUST0120,Expense,Healthcare,GymCore,-55.39,55.39,0.0,55.39,-55.39,Direct Debit,Liverpool,True,False,31699.44,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006893,2025-10-07,2025-10-01,2025,October,ACC00008,CUST0007,Expense,Healthcare,GymCore,-61.73,61.73,0.0,61.73,-61.73,Direct Debit,London,True,False,29233.09,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006894,2025-10-07,2025-10-01,2025,October,ACC00018,CUST0014,Expense,Healthcare,GymCore,-52.01,52.01,0.0,52.01,-52.01,Direct Debit,Leeds,True,False,-21322.17,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006895,2025-10-07,2025-10-01,2025,October,ACC00019,CUST0015,Expense,Subscriptions,CloudBox,-34.16,34.16,0.0,34.16,-34.16,Direct Debit,Online,True,False,24643.37,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006896,2025-10-07,2025-10-01,2025,October,ACC00032,CUST0026,Expense,Healthcare,GymCore,-63.01,63.01,0.0,63.01,-63.01,Direct Debit,Cardiff,True,False,16736.7,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006897,2025-10-07,2025-10-01,2025,October,ACC00032,CUST0026,Expense,Subscriptions,CloudBox,-53.76,53.76,0.0,53.76,-53.76,Direct Debit,Online,True,False,16682.94,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006898,2025-10-07,2025-10-01,2025,October,ACC00033,CUST0027,Expense,Subscriptions,MusicWave,-31.29,31.29,0.0,31.29,-31.29,Direct Debit,Online,True,False,20747.6,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006899,2025-10-07,2025-10-01,2025,October,ACC00045,CUST0037,Expense,Subscriptions,MusicWave,-50.99,50.99,0.0,50.99,-50.99,Direct Debit,Online,True,False,7846.73,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006900,2025-10-07,2025-10-01,2025,October,ACC00054,CUST0045,Expense,Utilities,WaterWorks,-229.92,229.92,0.0,229.92,-229.92,Direct Debit,Birmingham,True,False,-19730.53,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006901,2025-10-07,2025-10-01,2025,October,ACC00057,CUST0047,Expense,Utilities,WaterWorks,-171.94,171.94,0.0,171.94,-171.94,Direct Debit,Manchester,True,False,-2053.01,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006902,2025-10-07,2025-10-01,2025,October,ACC00063,CUST0052,Expense,Utilities,PowerGrid,-99.43,99.43,0.0,99.43,-99.43,Direct Debit,Edinburgh,True,False,26983.29,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006903,2025-10-07,2025-10-01,2025,October,ACC00065,CUST0053,Expense,Subscriptions,MusicWave,-16.68,16.68,0.0,16.68,-16.68,Direct Debit,Online,True,False,27055.0,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006904,2025-10-07,2025-10-01,2025,October,ACC00068,CUST0056,Expense,Utilities,PowerGrid,-230.08,230.08,0.0,230.08,-230.08,Direct Debit,Glasgow,True,False,27370.45,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006905,2025-10-07,2025-10-01,2025,October,ACC00077,CUST0064,Expense,Healthcare,GymCore,-44.03,44.03,0.0,44.03,-44.03,Direct Debit,Birmingham,True,False,34315.52,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006906,2025-10-07,2025-10-01,2025,October,ACC00079,CUST0065,Expense,Utilities,PowerGrid,-227.45,227.45,0.0,227.45,-227.45,Direct Debit,Edinburgh,True,False,39783.85,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006907,2025-10-07,2025-10-01,2025,October,ACC00083,CUST0069,Expense,Subscriptions,MusicWave,-36.99,36.99,0.0,36.99,-36.99,Direct Debit,Online,True,False,22601.97,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006908,2025-10-07,2025-10-01,2025,October,ACC00084,CUST0070,Expense,Healthcare,GymCore,-63.15,63.15,0.0,63.15,-63.15,Direct Debit,Bristol,True,False,34007.41,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006909,2025-10-07,2025-10-01,2025,October,ACC00084,CUST0070,Expense,Subscriptions,StreamPlus,-40.83,40.83,0.0,40.83,-40.83,Direct Debit,Online,True,False,33966.58,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006910,2025-10-07,2025-10-01,2025,October,ACC00084,CUST0070,Expense,Groceries,GreenGrocer,-50.32,50.32,0.0,50.32,-50.32,Mobile Wallet,Bristol,False,False,33916.26,2100.0,1507.76,592.24,0.282,Within Budget
TXN0006911,2025-10-07,2025-10-01,2025,October,ACC00091,CUST0075,Expense,Utilities,MobileConnect,-298.26,298.26,0.0,298.26,-298.26,Direct Debit,Birmingham,True,False,33290.26,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006912,2025-10-07,2025-10-01,2025,October,ACC00092,CUST0076,Expense,Healthcare,GymCore,-41.15,41.15,0.0,41.15,-41.15,Direct Debit,Edinburgh,True,False,34304.32,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006913,2025-10-07,2025-10-01,2025,October,ACC00092,CUST0076,Expense,Transport,MetroTravel,-58.73,58.73,0.0,58.73,-58.73,Debit Card,Online,False,False,34245.59,1600.0,1660.48,-60.48,-0.0378,Near Budget
TXN0006914,2025-10-07,2025-10-01,2025,October,ACC00093,CUST0076,Transfer,Transfers,Internal Transfer,-561.29,561.29,0.0,0.0,-561.29,Standing Order,Leeds,False,False,9680.44,12000.0,0.0,12000.0,1.0,Within Budget
TXN0006915,2025-10-07,2025-10-01,2025,October,ACC00096,CUST0078,Expense,Subscriptions,CloudBox,-15.59,15.59,0.0,15.59,-15.59,Direct Debit,Online,True,False,-17630.3,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006916,2025-10-07,2025-10-01,2025,October,ACC00099,CUST0080,Expense,Utilities,WaterWorks,-176.91,176.91,0.0,176.91,-176.91,Direct Debit,Liverpool,True,False,5171.89,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006917,2025-10-07,2025-10-01,2025,October,ACC00101,CUST0082,Expense,Subscriptions,StreamPlus,-38.64,38.64,0.0,38.64,-38.64,Direct Debit,Online,True,False,6646.12,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006918,2025-10-07,2025-10-01,2025,October,ACC00103,CUST0084,Expense,Healthcare,GymCore,-38.31,38.31,0.0,38.31,-38.31,Direct Debit,Birmingham,True,False,19760.73,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006919,2025-10-07,2025-10-01,2025,October,ACC00105,CUST0085,Expense,Utilities,PowerGrid,-204.82,204.82,0.0,204.82,-204.82,Direct Debit,Liverpool,True,False,-9491.93,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006920,2025-10-07,2025-10-01,2025,October,ACC00115,CUST0094,Expense,Healthcare,GymCore,-52.85,52.85,0.0,52.85,-52.85,Direct Debit,Liverpool,True,False,41476.26,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006921,2025-10-07,2025-10-01,2025,October,ACC00116,CUST0095,Expense,Shopping,StyleMarket,-225.6,225.6,0.0,225.6,-225.6,Debit Card,Leeds,False,False,5081.97,7000.0,9866.96,-2866.96,-0.4096,Over Budget
TXN0006922,2025-10-07,2025-10-01,2025,October,ACC00119,CUST0096,Expense,Subscriptions,NewsDesk,-44.28,44.28,0.0,44.28,-44.28,Direct Debit,Online,True,False,6781.16,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006923,2025-10-07,2025-10-01,2025,October,ACC00120,CUST0097,Expense,Utilities,PowerGrid,-107.05,107.05,0.0,107.05,-107.05,Direct Debit,Edinburgh,True,False,-1416.3,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006924,2025-10-07,2025-10-01,2025,October,ACC00122,CUST0099,Expense,Subscriptions,CloudBox,-52.03,52.03,0.0,52.03,-52.03,Direct Debit,Online,True,False,10658.28,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006925,2025-10-07,2025-10-01,2025,October,ACC00131,CUST0105,Expense,Healthcare,GymCore,-65.82,65.82,0.0,65.82,-65.82,Direct Debit,Birmingham,True,False,27073.44,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006926,2025-10-07,2025-10-01,2025,October,ACC00139,CUST0110,Expense,Utilities,MobileConnect,-163.78,163.78,0.0,163.78,-163.78,Direct Debit,Liverpool,True,False,-326.57,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006927,2025-10-08,2025-10-01,2025,October,ACC00002,CUST0002,Expense,Utilities,MobileConnect,-240.09,240.09,0.0,240.09,-240.09,Direct Debit,Bristol,True,False,27175.64,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006928,2025-10-08,2025-10-01,2025,October,ACC00007,CUST0006,Expense,Utilities,PowerGrid,-100.26,100.26,0.0,100.26,-100.26,Direct Debit,Bristol,False,False,17928.82,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006929,2025-10-08,2025-10-01,2025,October,ACC00010,CUST0008,Expense,Utilities,PowerGrid,-110.11,110.11,0.0,110.11,-110.11,Direct Debit,Glasgow,True,False,16871.35,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006930,2025-10-08,2025-10-01,2025,October,ACC00022,CUST0018,Expense,Subscriptions,NewsDesk,-30.11,30.11,0.0,30.11,-30.11,Direct Debit,Online,True,False,-20732.83,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006931,2025-10-08,2025-10-01,2025,October,ACC00030,CUST0024,Expense,Utilities,MobileConnect,-152.41,152.41,0.0,152.41,-152.41,Direct Debit,Glasgow,True,False,-14026.16,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006932,2025-10-08,2025-10-01,2025,October,ACC00033,CUST0027,Expense,Utilities,MobileConnect,-208.65,208.65,0.0,208.65,-208.65,Direct Debit,Birmingham,True,False,20538.95,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006933,2025-10-08,2025-10-01,2025,October,ACC00034,CUST0028,Expense,Subscriptions,MusicWave,-16.75,16.75,0.0,16.75,-16.75,Direct Debit,Online,True,False,19874.01,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006934,2025-10-08,2025-10-01,2025,October,ACC00037,CUST0030,Expense,Subscriptions,StreamPlus,-45.89,45.89,0.0,45.89,-45.89,Direct Debit,Online,True,False,36867.69,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006935,2025-10-08,2025-10-01,2025,October,ACC00041,CUST0033,Expense,Utilities,MobileConnect,-123.32,123.32,0.0,123.32,-123.32,Direct Debit,Bristol,True,False,14059.35,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006936,2025-10-08,2025-10-01,2025,October,ACC00047,CUST0039,Expense,Groceries,GreenGrocer,-52.04,52.04,0.0,52.04,-52.04,Debit Card,Online,False,False,24302.09,2100.0,1507.76,592.24,0.282,Within Budget
TXN0006937,2025-10-08,2025-10-01,2025,October,ACC00050,CUST0042,Expense,Utilities,WaterWorks,-93.52,93.52,0.0,93.52,-93.52,Direct Debit,London,True,False,13615.9,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006938,2025-10-08,2025-10-01,2025,October,ACC00050,CUST0042,Expense,Entertainment,StreamPlus,-100.68,100.68,0.0,100.68,-100.68,Credit Card,Online,False,False,13515.22,900.0,744.0,156.0,0.1733,Within Budget
TXN0006939,2025-10-08,2025-10-01,2025,October,ACC00074,CUST0061,Expense,Utilities,WaterWorks,-183.77,183.77,0.0,183.77,-183.77,Direct Debit,Birmingham,True,False,9401.92,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006940,2025-10-08,2025-10-01,2025,October,ACC00078,CUST0065,Expense,Utilities,PowerGrid,-187.4,187.4,0.0,187.4,-187.4,Direct Debit,Edinburgh,True,False,5423.5,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006941,2025-10-08,2025-10-01,2025,October,ACC00088,CUST0073,Expense,Utilities,WaterWorks,-190.26,190.26,0.0,190.26,-190.26,Direct Debit,Bristol,True,False,-3435.02,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006942,2025-10-08,2025-10-01,2025,October,ACC00089,CUST0074,Expense,Utilities,WaterWorks,-135.28,135.28,0.0,135.28,-135.28,Direct Debit,Manchester,True,False,-18760.38,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006943,2025-10-08,2025-10-01,2025,October,ACC00095,CUST0077,Expense,Utilities,PowerGrid,-213.76,213.76,0.0,213.76,-213.76,Direct Debit,London,True,False,-5383.77,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006944,2025-10-08,2025-10-01,2025,October,ACC00106,CUST0086,Expense,Utilities,WaterWorks,-287.99,287.99,0.0,287.99,-287.99,Direct Debit,London,True,False,39753.97,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006945,2025-10-08,2025-10-01,2025,October,ACC00122,CUST0099,Expense,Subscriptions,MusicWave,-21.43,21.43,0.0,21.43,-21.43,Direct Debit,Online,True,False,10636.85,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006946,2025-10-08,2025-10-01,2025,October,ACC00127,CUST0102,Expense,Subscriptions,MusicWave,-33.47,33.47,0.0,33.47,-33.47,Direct Debit,Online,True,False,17566.15,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006947,2025-10-08,2025-10-01,2025,October,ACC00142,CUST0113,Expense,Utilities,WaterWorks,-258.95,258.95,0.0,258.95,-258.95,Direct Debit,London,True,False,18996.22,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006948,2025-10-08,2025-10-01,2025,October,ACC00144,CUST0115,Expense,Subscriptions,CloudBox,-23.9,23.9,0.0,23.9,-23.9,Direct Debit,Online,True,False,869.17,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006949,2025-10-09,2025-10-01,2025,October,ACC00004,CUST0004,Expense,Utilities,MobileConnect,-157.01,157.01,0.0,157.01,-157.01,Direct Debit,Edinburgh,True,False,-9725.95,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006950,2025-10-09,2025-10-01,2025,October,ACC00006,CUST0005,Expense,Utilities,PowerGrid,-224.15,224.15,0.0,224.15,-224.15,Direct Debit,Manchester,True,False,24448.6,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006951,2025-10-09,2025-10-01,2025,October,ACC00008,CUST0007,Expense,Subscriptions,NewsDesk,-20.88,20.88,0.0,20.88,-20.88,Direct Debit,Online,True,False,29212.21,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006952,2025-10-09,2025-10-01,2025,October,ACC00015,CUST0012,Expense,Subscriptions,NewsDesk,-19.02,19.02,0.0,19.02,-19.02,Direct Debit,Online,True,False,39424.65,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006953,2025-10-09,2025-10-01,2025,October,ACC00026,CUST0021,Expense,Utilities,PowerGrid,-180.61,180.61,0.0,180.61,-180.61,Direct Debit,Birmingham,True,False,15167.99,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006954,2025-10-09,2025-10-01,2025,October,ACC00029,CUST0023,Expense,Utilities,WaterWorks,-216.97,216.97,0.0,216.97,-216.97,Direct Debit,Cardiff,True,False,18306.11,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006955,2025-10-09,2025-10-01,2025,October,ACC00031,CUST0025,Expense,Utilities,PowerGrid,-87.66,87.66,0.0,87.66,-87.66,Direct Debit,London,True,False,11088.36,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006956,2025-10-09,2025-10-01,2025,October,ACC00053,CUST0044,Expense,Utilities,MobileConnect,-185.38,185.38,0.0,185.38,-185.38,Direct Debit,Cardiff,True,False,14236.09,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006957,2025-10-09,2025-10-01,2025,October,ACC00055,CUST0046,Expense,Utilities,PowerGrid,-152.23,152.23,0.0,152.23,-152.23,Standing Order,Birmingham,False,False,5830.11,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006958,2025-10-09,2025-10-01,2025,October,ACC00064,CUST0052,Expense,Subscriptions,CloudBox,-52.97,52.97,0.0,52.97,-52.97,Direct Debit,Online,True,False,7876.96,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006959,2025-10-09,2025-10-01,2025,October,ACC00064,CUST0052,Expense,Shopping,ShopHub,-13.79,13.79,0.0,13.79,-13.79,Credit Card,London,False,False,7863.17,7000.0,9866.96,-2866.96,-0.4096,Over Budget
TXN0006960,2025-10-09,2025-10-01,2025,October,ACC00071,CUST0059,Expense,Subscriptions,StreamPlus,-30.72,30.72,0.0,30.72,-30.72,Direct Debit,Online,True,False,28596.91,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006961,2025-10-09,2025-10-01,2025,October,ACC00076,CUST0063,Expense,Subscriptions,NewsDesk,-50.87,50.87,0.0,50.87,-50.87,Direct Debit,Online,True,False,24139.23,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006962,2025-10-09,2025-10-01,2025,October,ACC00078,CUST0065,Expense,Subscriptions,CloudBox,-53.33,53.33,0.0,53.33,-53.33,Direct Debit,Online,True,False,5370.17,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006963,2025-10-09,2025-10-01,2025,October,ACC00082,CUST0068,Expense,Utilities,WaterWorks,-240.64,240.64,0.0,240.64,-240.64,Direct Debit,Bristol,True,False,21794.27,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006964,2025-10-09,2025-10-01,2025,October,ACC00085,CUST0070,Expense,Utilities,WaterWorks,-213.83,213.83,0.0,213.83,-213.83,Direct Debit,Bristol,True,False,-18515.77,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006965,2025-10-09,2025-10-01,2025,October,ACC00090,CUST0074,Expense,Subscriptions,MusicWave,-46.05,46.05,0.0,46.05,-46.05,Direct Debit,Online,True,False,23942.41,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006966,2025-10-09,2025-10-01,2025,October,ACC00091,CUST0075,Expense,Dining,BistroBox,-94.72,94.72,0.0,94.72,-94.72,Mobile Wallet,Online,False,False,33195.54,1800.0,1324.23,475.77,0.2643,Within Budget
TXN0006967,2025-10-09,2025-10-01,2025,October,ACC00103,CUST0084,Expense,Utilities,WaterWorks,-118.17,118.17,0.0,118.17,-118.17,Direct Debit,Birmingham,True,False,19642.56,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006968,2025-10-09,2025-10-01,2025,October,ACC00104,CUST0085,Expense,Utilities,PowerGrid,-164.74,164.74,0.0,164.74,-164.74,Direct Debit,Liverpool,True,False,-12659.28,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006969,2025-10-09,2025-10-01,2025,October,ACC00112,CUST0091,Expense,Subscriptions,MusicWave,-53.23,53.23,0.0,53.23,-53.23,Direct Debit,Online,True,False,928.0,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006970,2025-10-09,2025-10-01,2025,October,ACC00114,CUST0093,Expense,Utilities,MobileConnect,-139.46,139.46,0.0,139.46,-139.46,Direct Debit,Edinburgh,True,False,-23031.24,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006971,2025-10-09,2025-10-01,2025,October,ACC00114,CUST0093,Expense,Subscriptions,NewsDesk,-15.87,15.87,0.0,15.87,-15.87,Direct Debit,Online,True,False,-23047.11,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006972,2025-10-09,2025-10-01,2025,October,ACC00116,CUST0095,Expense,Utilities,PowerGrid,-156.16,156.16,0.0,156.16,-156.16,Direct Debit,Liverpool,True,False,4925.81,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006973,2025-10-09,2025-10-01,2025,October,ACC00122,CUST0099,Expense,Utilities,PowerGrid,-290.78,290.78,0.0,290.78,-290.78,Direct Debit,Glasgow,True,False,10346.07,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006974,2025-10-09,2025-10-01,2025,October,ACC00127,CUST0102,Expense,Subscriptions,CloudBox,-26.24,26.24,0.0,26.24,-26.24,Direct Debit,Online,True,False,17539.91,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006975,2025-10-09,2025-10-01,2025,October,ACC00131,CUST0105,Expense,Utilities,WaterWorks,-170.43,170.43,0.0,170.43,-170.43,Direct Debit,Birmingham,True,False,26903.01,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006976,2025-10-09,2025-10-01,2025,October,ACC00131,CUST0105,Expense,Subscriptions,NewsDesk,-34.2,34.2,0.0,34.2,-34.2,Direct Debit,Online,True,False,26868.81,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006977,2025-10-09,2025-10-01,2025,October,ACC00141,CUST0112,Expense,Subscriptions,StreamPlus,-13.78,13.78,0.0,13.78,-13.78,Direct Debit,Online,True,False,10483.5,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006978,2025-10-10,2025-10-01,2025,October,ACC00002,CUST0002,Expense,Healthcare,GymCore,-195.66,195.66,0.0,195.66,-195.66,Debit Card,Bristol,False,False,26979.98,6000.0,2646.29,3353.71,0.559,Within Budget
TXN0006979,2025-10-10,2025-10-01,2025,October,ACC00005,CUST0004,Expense,Utilities,WaterWorks,-116.26,116.26,0.0,116.26,-116.26,Direct Debit,Edinburgh,True,False,18491.39,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006980,2025-10-10,2025-10-01,2025,October,ACC00006,CUST0005,Expense,Insurance,CoverWise,-48.59,48.59,0.0,48.59,-48.59,Direct Debit,Manchester,True,False,24400.01,6500.0,6515.33,-15.33,-0.0024,Near Budget
TXN0006981,2025-10-10,2025-10-01,2025,October,ACC00009,CUST0007,Expense,Utilities,WaterWorks,-220.66,220.66,0.0,220.66,-220.66,Direct Debit,London,True,False,22771.29,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006982,2025-10-10,2025-10-01,2025,October,ACC00018,CUST0014,Expense,Utilities,MobileConnect,-144.4,144.4,0.0,144.4,-144.4,Direct Debit,Leeds,True,False,-21466.57,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006983,2025-10-10,2025-10-01,2025,October,ACC00022,CUST0018,Expense,Utilities,WaterWorks,-179.69,179.69,0.0,179.69,-179.69,Direct Debit,Liverpool,True,False,-20912.52,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006984,2025-10-10,2025-10-01,2025,October,ACC00034,CUST0028,Expense,Utilities,PowerGrid,-211.23,211.23,0.0,211.23,-211.23,Direct Debit,Leeds,True,False,19662.78,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006985,2025-10-10,2025-10-01,2025,October,ACC00037,CUST0030,Expense,Utilities,WaterWorks,-133.88,133.88,0.0,133.88,-133.88,Direct Debit,Cardiff,True,False,36733.81,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006986,2025-10-10,2025-10-01,2025,October,ACC00039,CUST0031,Expense,Utilities,MobileConnect,-99.6,99.6,0.0,99.6,-99.6,Direct Debit,Leeds,True,False,7218.32,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006987,2025-10-10,2025-10-01,2025,October,ACC00039,CUST0031,Expense,Subscriptions,NewsDesk,-33.87,33.87,0.0,33.87,-33.87,Direct Debit,Online,True,False,7184.45,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006988,2025-10-10,2025-10-01,2025,October,ACC00047,CUST0039,Expense,Utilities,WaterWorks,-214.39,214.39,0.0,214.39,-214.39,Direct Debit,Bristol,True,False,24087.7,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006989,2025-10-10,2025-10-01,2025,October,ACC00052,CUST0043,Expense,Entertainment,CinemaPoint,-27.24,27.24,0.0,27.24,-27.24,Debit Card,London,False,False,10034.2,900.0,744.0,156.0,0.1733,Within Budget
TXN0006990,2025-10-10,2025-10-01,2025,October,ACC00058,CUST0048,Expense,Insurance,AutoProtect,-137.76,137.76,0.0,137.76,-137.76,Direct Debit,Glasgow,True,False,23495.46,6500.0,6515.33,-15.33,-0.0024,Near Budget
TXN0006991,2025-10-10,2025-10-01,2025,October,ACC00060,CUST0049,Expense,Insurance,AutoProtect,-82.28,82.28,0.0,82.28,-82.28,Direct Debit,Birmingham,True,False,-1203.18,6500.0,6515.33,-15.33,-0.0024,Near Budget
TXN0006992,2025-10-10,2025-10-01,2025,October,ACC00079,CUST0065,Expense,Subscriptions,StreamPlus,-40.89,40.89,0.0,40.89,-40.89,Direct Debit,Online,True,False,39742.96,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006993,2025-10-10,2025-10-01,2025,October,ACC00093,CUST0076,Expense,Utilities,PowerGrid,-132.59,132.59,0.0,132.59,-132.59,Direct Debit,Edinburgh,True,False,9547.85,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0006994,2025-10-10,2025-10-01,2025,October,ACC00102,CUST0083,Expense,Insurance,HomeShield,-51.12,51.12,0.0,51.12,-51.12,Direct Debit,Glasgow,True,False,13260.75,6500.0,6515.33,-15.33,-0.0024,Near Budget
TXN0006995,2025-10-10,2025-10-01,2025,October,ACC00103,CUST0084,Expense,Insurance,HomeShield,-51.27,51.27,0.0,51.27,-51.27,Direct Debit,Birmingham,True,False,19591.29,6500.0,6515.33,-15.33,-0.0024,Near Budget
TXN0006996,2025-10-10,2025-10-01,2025,October,ACC00103,CUST0084,Expense,Subscriptions,StreamPlus,-17.78,17.78,0.0,17.78,-17.78,Direct Debit,Online,True,False,19573.51,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006997,2025-10-10,2025-10-01,2025,October,ACC00111,CUST0090,Expense,Insurance,AutoProtect,-99.75,99.75,0.0,99.75,-99.75,Direct Debit,Liverpool,True,False,-14869.27,6500.0,6515.33,-15.33,-0.0024,Near Budget
TXN0006998,2025-10-10,2025-10-01,2025,October,ACC00112,CUST0091,Expense,Subscriptions,CloudBox,-32.74,32.74,0.0,32.74,-32.74,Direct Debit,Online,True,False,895.26,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0006999,2025-10-10,2025-10-01,2025,October,ACC00113,CUST0092,Expense,Utilities,MobileConnect,-257.07,257.07,0.0,257.07,-257.07,Direct Debit,Cardiff,True,False,8257.23,17000.0,18206.36,-1206.36,-0.071,Near Budget
TXN0007000,2025-10-10,2025-10-01,2025,October,ACC00122,CUST0099,Expense,Subscriptions,StreamPlus,-16.06,16.06,0.0,16.06,-16.06,Direct Debit,Online,True,False,10330.01,4700.0,4704.73,-4.73,-0.001,Near Budget
TXN0007001,2025-10-10,2025-10-01,2025,October,ACC00126,CUST0101,Expense,Insurance,CoverWise,-78.28,78.28,0.0,78.28,-78.28,Direct Debit,Liverpool,True,False,41930.11,6500.0,6515.33,-15.33,-0.0024,Near Budget
