transaction_id,transaction_date,account_id,customer_id,transaction_type,category,merchant,amount,payment_method,location,is_recurring,is_unusual,balance_after_transaction
TXN0007277,2025-10-24,ACC00100,CUST0081,Income,Salary,Employer Payroll,4505.55,Bank Transfer,Online,True,False,47973.23
TXN0007278,2025-10-24,ACC00107,CUST0087,Income,Salary,Employer Payroll,3691.16,Bank Transfer,Online,True,False,30943.27
TXN0007279,2025-10-24,ACC00119,CUST0096,Income,Salary,Employer Payroll,3308.35,Bank Transfer,Online,True,False,9638.02
TXN0007280,2025-10-24,ACC00124,CUST0100,Income,Salary,Employer Payroll,4716.48,Bank Transfer,Online,True,False,23283.08
TXN0007281,2025-10-24,ACC00125,CUST0100,Income,Salary,Employer Payroll,4317.97,Bank Transfer,Online,True,False,42384.79
TXN0007282,2025-10-24,ACC00128,CUST0103,Expense,Dining,BistroBox,-77.32,Debit Card,Edinburgh,False,False,30172.69
TXN0007283,2025-10-24,ACC00138,CUST0110,Income,Salary,Employer Payroll,3516.15,Bank Transfer,Online,True,False,21795.47
TXN0007284,2025-10-24,ACC00143,CUST0114,Income,Salary,Employer Payroll,4209.3,Bank Transfer,Online,True,False,44015.74
TXN0007285,2025-10-25,ACC00005,CUST0004,Income,Salary,Employer Payroll,3194.24,Bank Transfer,Online,True,False,21388.2
TXN0007286,2025-10-25,ACC00006,CUST0005,Income,Salary,Employer Payroll,2543.48,Bank Transfer,Online,True,False,26912.94
TXN0007287,2025-10-25,ACC00011,CUST0009,Expense,Groceries,DailyBasket,-64.58,Credit Card,Liverpool,False,False,23045.78
TXN0007288,2025-10-25,ACC00016,CUST0013,Income,Salary,Employer Payroll,3168.79,Bank Transfer,Online,True,False,29941.26
TXN0007289,2025-10-25,ACC00019,CUST0015,Income,Salary,Employer Payroll,3965.07,Bank Transfer,Online,True,False,28505.57
TXN0007290,2025-10-25,ACC00025,CUST0020,Income,Salary,Employer Payroll,3456.2,Bank Transfer,Online,True,False,9781.2
TXN0007291,2025-10-25,ACC00036,CUST0029,Expense,Dining,CafeSquare,-38.12,Debit Card,Cardiff,False,False,21166.03
TXN0007292,2025-10-25,ACC00039,CUST0031,Income,Salary,Employer Payroll,2871.07,Bank Transfer,Online,True,False,10055.52
TXN0007293,2025-10-25,ACC00039,CUST0031,Expense,Transport,QuickFuel,-102.81,Debit Card,Online,False,False,9952.71
TXN0007294,2025-10-25,ACC00044,CUST0036,Expense,Groceries,DailyBasket,-35.58,Debit Card,Online,False,False,11573.58
TXN0007295,2025-10-25,ACC00048,CUST0040,Income,Salary,Employer Payroll,2963.72,Bank Transfer,Online,True,False,31239.68
TXN0007296,2025-10-25,ACC00050,CUST0042,Income,Salary,Employer Payroll,3728.29,Bank Transfer,Online,True,False,16771.98
TXN0007297,2025-10-25,ACC00067,CUST0055,Income,Salary,Employer Payroll,2195.66,Bank Transfer,Online,True,False,9291.27
TXN0007298,2025-10-25,ACC00069,CUST0057,Expense,Shopping,StyleMarket,-102.66,Debit Card,Liverpool,False,False,-1517.3
TXN0007299,2025-10-25,ACC00070,CUST0058,Income,Salary,Employer Payroll,4240.71,Bank Transfer,Online,True,False,44129.36
TXN0007300,2025-10-25,ACC00086,CUST0071,Income,Salary,Employer Payroll,4399.26,Bank Transfer,Online,True,False,24311.99
TXN0007301,2025-10-25,ACC00101,CUST0082,Income,Salary,Employer Payroll,2325.09,Bank Transfer,Online,True,False,8846.94
TXN0007302,2025-10-25,ACC00102,CUST0083,Income,Salary,Employer Payroll,4396.47,Bank Transfer,Online,True,False,17400.08
TXN0007303,2025-10-25,ACC00103,CUST0084,Income,Salary,Employer Payroll,3982.5,Bank Transfer,Online,True,False,23556.01
TXN0007304,2025-10-25,ACC00117,CUST0095,Income,Salary,Employer Payroll,2609.31,Bank Transfer,Online,True,False,26878.8
TXN0007305,2025-10-25,ACC00121,CUST0098,Income,Salary,Employer Payroll,2542.09,Bank Transfer,Online,True,False,8877.78
TXN0007306,2025-10-25,ACC00122,CUST0099,Income,Salary,Employer Payroll,2998.64,Bank Transfer,Online,True,False,13328.65
TXN0007307,2025-10-25,ACC00123,CUST0099,Income,Salary,Employer Payroll,2505.95,Bank Transfer,Online,True,False,-834.36
TXN0007308,2025-10-25,ACC00133,CUST0106,Income,Salary,Employer Payroll,4310.15,Bank Transfer,Online,True,False,42308.44
TXN0007309,2025-10-25,ACC00147,CUST0118,Income,Salary,Employer Payroll,4614.45,Bank Transfer,Online,True,False,32280.29
TXN0007310,2025-10-26,ACC00001,CUST0001,Income,Salary,Employer Payroll,2479.32,Bank Transfer,Online,True,False,21991.93
TXN0007311,2025-10-26,ACC00004,CUST0004,Transfer,Savings,FutureFund,-352.84,Standing Order,Online,True,False,-10117.13
TXN0007312,2025-10-26,ACC00007,CUST0006,Income,Salary,Employer Payroll,3465.15,Bank Transfer,Online,True,False,21042.27
TXN0007313,2025-10-26,ACC00008,CUST0007,Income,Salary,Employer Payroll,2903.74,Bank Transfer,Online,True,False,32077.46
TXN0007314,2025-10-26,ACC00009,CUST0007,Transfer,Savings,FutureFund,-518.0,Standing Order,Online,True,False,22253.29
TXN0007315,2025-10-26,ACC00011,CUST0009,Income,Salary,Employer Payroll,2497.22,Bank Transfer,Online,True,False,25543.0
TXN0007316,2025-10-26,ACC00015,CUST0012,Income,Salary,Employer Payroll,4329.14,Bank Transfer,Online,True,False,43608.56
TXN0007317,2025-10-26,ACC00015,CUST0012,Transfer,Savings,FutureFund,-227.95,Standing Order,Online,True,False,43380.61
TXN0007318,2025-10-26,ACC00018,CUST0014,Transfer,Savings,FutureFund,-786.5,Standing Order,Online,True,False,-22253.07
TXN0007319,2025-10-26,ACC00021,CUST0017,Income,Salary,Employer Payroll,2923.81,Bank Transfer,Online,True,False,32901.02
TXN0007320,2025-10-26,ACC00022,CUST0018,Transfer,Savings,FutureFund,-266.65,Standing Order,Online,True,False,-21300.09
TXN0007321,2025-10-26,ACC00023,CUST0019,Income,Salary,Employer Payroll,4397.71,Bank Transfer,Online,True,False,40333.17
TXN0007322,2025-10-26,ACC00025,CUST0020,Transfer,Savings,FutureFund,-492.33,Standing Order,Online,True,False,9288.87
TXN0007323,2025-10-26,ACC00026,CUST0021,Income,Salary,Employer Payroll,2452.81,Bank Transfer,Online,True,False,17620.8
TXN0007324,2025-10-26,ACC00028,CUST0022,Income,Salary,Employer Payroll,2532.44,Bank Transfer,Online,True,False,14055.17
TXN0007325,2025-10-26,ACC00029,CUST0023,Income,Salary,Employer Payroll,2385.37,Bank Transfer,Online,True,False,20592.7
TXN0007326,2025-10-26,ACC00040,CUST0032,Income,Salary,Employer Payroll,3584.21,Bank Transfer,Online,True,False,38766.64
TXN0007327,2025-10-26,ACC00041,CUST0033,Income,Salary,Employer Payroll,2376.12,Bank Transfer,Online,True,False,16313.81
TXN0007328,2025-10-26,ACC00044,CUST0036,Transfer,Savings,FutureFund,-802.92,Standing Order,Online,True,False,10770.66
TXN0007329,2025-10-26,ACC00051,CUST0043,Income,Salary,Employer Payroll,4606.32,Bank Transfer,Online,True,False,33169.34
TXN0007330,2025-10-26,ACC00052,CUST0043,Transfer,Savings,FutureFund,-676.95,Standing Order,Online,True,False,11623.9
TXN0007331,2025-10-26,ACC00053,CUST0044,Transfer,Savings,FutureFund,-302.75,Standing Order,Online,True,False,13933.34
TXN0007332,2025-10-26,ACC00055,CUST0046,Transfer,Savings,FutureFund,-306.0,Standing Order,Online,True,False,8227.9
TXN0007333,2025-10-26,ACC00060,CUST0049,Transfer,Savings,FutureFund,-168.93,Standing Order,Online,True,False,-1528.64
TXN0007334,2025-10-26,ACC00061,CUST0050,Transfer,Savings,FutureFund,-442.94,Standing Order,Online,True,False,-469.54
TXN0007335,2025-10-26,ACC00062,CUST0051,Transfer,Savings,FutureFund,-825.71,Standing Order,Online,True,False,-24414.74
TXN0007336,2025-10-26,ACC00070,CUST0058,Expense,Entertainment,CinemaPoint,-138.53,Debit Card,Glasgow,False,False,43990.83
TXN0007337,2025-10-26,ACC00071,CUST0059,Income,Salary,Employer Payroll,4048.73,Bank Transfer,Online,True,False,32226.74
TXN0007338,2025-10-26,ACC00072,CUST0060,Transfer,Savings,FutureFund,-522.21,Standing Order,Online,True,False,15264.44
TXN0007339,2025-10-26,ACC00086,CUST0071,Transfer,Savings,FutureFund,-258.89,Standing Order,Online,True,False,24053.1
TXN0007340,2025-10-26,ACC00086,CUST0071,Transfer,Transfers,Internal Transfer,488.96,Standing Order,London,False,False,24542.06
TXN0007341,2025-10-26,ACC00088,CUST0073,Transfer,Savings,FutureFund,-841.94,Standing Order,Online,True,False,-4335.94
TXN0007342,2025-10-26,ACC00091,CUST0075,Income,Salary,Employer Payroll,4719.52,Bank Transfer,Online,True,False,37630.1
TXN0007343,2025-10-26,ACC00095,CUST0077,Transfer,Savings,FutureFund,-666.05,Standing Order,Online,True,False,-6060.17
TXN0007344,2025-10-26,ACC00106,CUST0086,Expense,Shopping,Harbor Motors,-3914.01,Credit Card,Bristol,False,True,32994.93
TXN0007345,2025-10-26,ACC00109,CUST0088,Income,Salary,Employer Payroll,3605.07,Bank Transfer,Online,True,False,34179.12
TXN0007346,2025-10-26,ACC00111,CUST0090,Transfer,Savings,FutureFund,-244.31,Standing Order,Online,True,False,-18708.54
TXN0007347,2025-10-26,ACC00113,CUST0092,Transfer,Savings,FutureFund,-843.6,Standing Order,Online,True,False,7413.63
TXN0007348,2025-10-26,ACC00114,CUST0093,Transfer,Savings,FutureFund,-316.74,Standing Order,Online,True,False,-23383.59
TXN0007349,2025-10-26,ACC00116,CUST0095,Income,Salary,Employer Payroll,2705.46,Bank Transfer,Online,True,False,7456.35
TXN0007350,2025-10-26,ACC00118,CUST0096,Transfer,Savings,FutureFund,-546.49,Standing Order,Online,True,False,-1451.63
TXN0007351,2025-10-26,ACC00123,CUST0099,Transfer,Savings,FutureFund,-336.86,Standing Order,Online,True,False,-1171.22
TXN0007352,2025-10-26,ACC00126,CUST0101,Transfer,Savings,FutureFund,-343.17,Standing Order,Online,True,False,41370.21
TXN0007353,2025-10-26,ACC00126,CUST0101,Expense,Dining,CafeSquare,-75.66,Credit Card,Birmingham,False,False,41294.55
TXN0007354,2025-10-26,ACC00129,CUST0103,Income,Salary,Employer Payroll,4723.87,Bank Transfer,Online,True,False,47101.14
TXN0007355,2025-10-26,ACC00130,CUST0104,Income,Salary,Employer Payroll,3967.36,Bank Transfer,Online,True,False,38925.4
TXN0007356,2025-10-26,ACC00135,CUST0107,Transfer,Savings,FutureFund,-494.61,Standing Order,Online,True,False,-9413.7
TXN0007357,2025-10-26,ACC00137,CUST0109,Income,Salary,Employer Payroll,4632.6,Bank Transfer,Online,True,False,34118.11
TXN0007358,2025-10-26,ACC00140,CUST0111,Transfer,Savings,FutureFund,-575.86,Standing Order,Online,True,False,29676.63
TXN0007359,2025-10-27,ACC00001,CUST0001,Transfer,Savings,FutureFund,-871.52,Standing Order,Online,True,False,21120.41
TXN0007360,2025-10-27,ACC00011,CUST0009,Transfer,Savings,FutureFund,-690.43,Standing Order,Online,True,False,24852.57
TXN0007361,2025-10-27,ACC00012,CUST0010,Transfer,Savings,FutureFund,-555.42,Standing Order,Online,True,False,-11938.61
TXN0007362,2025-10-27,ACC00023,CUST0019,Transfer,Savings,FutureFund,-265.77,Standing Order,Online,True,False,40067.4
TXN0007363,2025-10-27,ACC00024,CUST0019,Income,Salary,Employer Payroll,3491.26,Bank Transfer,Online,True,False,35566.27
TXN0007364,2025-10-27,ACC00026,CUST0021,Transfer,Savings,FutureFund,-908.06,Standing Order,Online,True,False,16712.74
TXN0007365,2025-10-27,ACC00029,CUST0023,Transfer,Savings,FutureFund,-726.63,Standing Order,Online,True,False,19866.07
TXN0007366,2025-10-27,ACC00032,CUST0026,Income,Salary,Employer Payroll,3352.73,Bank Transfer,Online,True,False,19777.55
TXN0007367,2025-10-27,ACC00035,CUST0028,Income,Salary,Employer Payroll,4077.96,Bank Transfer,Online,True,False,39223.2
TXN0007368,2025-10-27,ACC00036,CUST0029,Income,Salary,Employer Payroll,3064.93,Bank Transfer,Online,True,False,24230.96
TXN0007369,2025-10-27,ACC00044,CUST0036,Income,Salary,Employer Payroll,2315.71,Bank Transfer,Online,True,False,13086.37
TXN0007370,2025-10-27,ACC00045,CUST0037,Income,Salary,Employer Payroll,2597.15,Bank Transfer,Online,True,False,10403.95
TXN0007371,2025-10-27,ACC00046,CUST0038,Transfer,Savings,FutureFund,-658.49,Standing Order,Online,True,False,-23904.0
TXN0007372,2025-10-27,ACC00050,CUST0042,Transfer,Savings,FutureFund,-607.15,Standing Order,Online,True,False,16164.83
TXN0007373,2025-10-27,ACC00051,CUST0043,Transfer,Savings,FutureFund,-390.88,Standing Order,Online,True,False,32778.46
TXN0007374,2025-10-27,ACC00053,CUST0044,Income,Salary,Employer Payroll,2914.78,Bank Transfer,Online,True,False,16848.12
TXN0007375,2025-10-27,ACC00054,CUST0045,Transfer,Savings,FutureFund,-340.23,Standing Order,Online,True,False,-20070.76
TXN0007376,2025-10-27,ACC00059,CUST0048,Income,Salary,Employer Payroll,4383.66,Bank Transfer,Online,True,False,44885.44
TXN0007377,2025-10-27,ACC00063,CUST0052,Expense,Shopping,StyleMarket,-134.41,Mobile Wallet,Liverpool,False,False,26848.88
TXN0007378,2025-10-27,ACC00065,CUST0053,Expense,Shopping,ShopHub,-259.96,Debit Card,Bristol,False,False,29771.47
TXN0007379,2025-10-27,ACC00066,CUST0054,Transfer,Savings,FutureFund,-654.87,Standing Order,Online,True,False,-17358.18
TXN0007380,2025-10-27,ACC00067,CUST0055,Transfer,Savings,FutureFund,-839.18,Standing Order,Online,True,False,8452.09
TXN0007381,2025-10-27,ACC00068,CUST0056,Transfer,Savings,FutureFund,-162.7,Standing Order,Online,True,False,27131.41
TXN0007382,2025-10-27,ACC00075,CUST0062,Transfer,Savings,FutureFund,-455.91,Standing Order,Online,True,False,-15673.05
TXN0007383,2025-10-27,ACC00077,CUST0064,Income,Salary,Employer Payroll,4440.64,Bank Transfer,Online,True,False,38625.5
TXN0007384,2025-10-27,ACC00078,CUST0065,Income,Salary,Employer Payroll,3337.04,Bank Transfer,Online,True,False,8626.62
TXN0007385,2025-10-27,ACC00080,CUST0066,Expense,Travel,SkyBridge,-270.44,Credit Card,Edinburgh,False,False,4769.69
TXN0007386,2025-10-27,ACC00081,CUST0067,Transfer,Savings,FutureFund,-264.78,Standing Order,Online,True,False,-15675.69
TXN0007387,2025-10-27,ACC00082,CUST0068,Income,Salary,Employer Payroll,2909.5,Bank Transfer,Online,True,False,24703.77
TXN0007388,2025-10-27,ACC00087,CUST0072,Income,Salary,Employer Payroll,4444.69,Bank Transfer,Online,True,False,41394.0
TXN0007389,2025-10-27,ACC00087,CUST0072,Transfer,Savings,FutureFund,-472.43,Standing Order,Online,True,False,40921.57
TXN0007390,2025-10-27,ACC00090,CUST0074,Income,Salary,Employer Payroll,2404.85,Bank Transfer,Online,True,False,26217.2
TXN0007391,2025-10-27,ACC00091,CUST0075,Transfer,Savings,FutureFund,-469.6,Standing Order,Online,True,False,37160.5
TXN0007392,2025-10-27,ACC00092,CUST0076,Transfer,Savings,FutureFund,-885.85,Standing Order,Online,True,False,33359.74
TXN0007393,2025-10-27,ACC00096,CUST0078,Transfer,Savings,FutureFund,-537.0,Standing Order,Online,True,False,-18284.19
TXN0007394,2025-10-27,ACC00097,CUST0079,Transfer,Savings,FutureFund,-307.55,Standing Order,Online,True,False,36057.09
TXN0007395,2025-10-27,ACC00098,CUST0080,Income,Salary,Employer Payroll,3508.97,Bank Transfer,Online,True,False,36459.77
TXN0007396,2025-10-27,ACC00102,CUST0083,Transfer,Savings,FutureFund,-526.39,Standing Order,Online,True,False,16873.69
TXN0007397,2025-10-27,ACC00103,CUST0084,Transfer,Savings,FutureFund,-287.07,Standing Order,Online,True,False,23268.94
TXN0007398,2025-10-27,ACC00105,CUST0085,Transfer,Savings,FutureFund,-193.54,Standing Order,Online,True,False,-9685.47
TXN0007399,2025-10-27,ACC00106,CUST0086,Income,Salary,Employer Payroll,4673.34,Bank Transfer,Online,True,False,37668.27
TXN0007400,2025-10-27,ACC00110,CUST0089,Income,Salary,Employer Payroll,2614.0,Bank Transfer,Online,True,False,20807.42
TXN0007401,2025-10-27,ACC00110,CUST0089,Expense,Utilities,PowerGrid,-166.93,Direct Debit,London,False,False,20640.49
TXN0007402,2025-10-27,ACC00119,CUST0096,Expense,Transport,QuickFuel,-154.0,Credit Card,Online,False,False,9484.02
TXN0007403,2025-10-27,ACC00125,CUST0100,Transfer,Savings,FutureFund,-485.62,Standing Order,Online,True,False,41899.17
TXN0007404,2025-10-27,ACC00130,CUST0104,Transfer,Savings,FutureFund,-473.69,Standing Order,Online,True,False,38451.71
TXN0007405,2025-10-27,ACC00134,CUST0107,Income,Salary,Employer Payroll,3787.09,Bank Transfer,Online,True,False,43192.25
TXN0007406,2025-10-27,ACC00145,CUST0116,Income,Salary,Employer Payroll,3970.66,Bank Transfer,Online,True,False,38525.2
TXN0007407,2025-10-27,ACC00148,CUST0119,Income,Salary,Employer Payroll,4003.13,Bank Transfer,Online,True,False,27231.32
TXN0007408,2025-10-28,ACC00002,CUST0002,Income,Salary,Employer Payroll,4566.42,Bank Transfer,Online,True,False,31372.47
TXN0007409,2025-10-28,ACC00003,CUST0003,Income,Salary,Employer Payroll,3027.23,Bank Transfer,Online,True,False,31771.25
TXN0007410,2025-10-28,ACC00005,CUST0004,Transfer,Savings,FutureFund,-522.65,Standing Order,Online,True,False,20865.55
TXN0007411,2025-10-28,ACC00007,CUST0006,Expense,Dining,LunchLane,-48.66,Debit Card,Liverpool,False,False,20993.61
TXN0007412,2025-10-28,ACC00008,CUST0007,Transfer,Savings,FutureFund,-262.26,Standing Order,Online,True,False,31815.2
TXN0007413,2025-10-28,ACC00009,CUST0007,Income,Salary,Employer Payroll,2697.4,Bank Transfer,Online,True,False,24950.69
TXN0007414,2025-10-28,ACC00010,CUST0008,Income,Salary,Employer Payroll,2883.68,Bank Transfer,Online,True,False,19755.03
TXN0007415,2025-10-28,ACC00014,CUST0011,Transfer,Savings,FutureFund,-455.64,Standing Order,Online,True,False,13820.3
TXN0007416,2025-10-28,ACC00017,CUST0014,Transfer,Savings,FutureFund,-911.98,Standing Order,Online,True,False,-8128.96
TXN0007417,2025-10-28,ACC00024,CUST0019,Transfer,Savings,FutureFund,-395.24,Standing Order,Online,True,False,35171.03
TXN0007418,2025-10-28,ACC00033,CUST0027,Income,Salary,Employer Payroll,4296.06,Bank Transfer,Online,True,False,24809.72
TXN0007419,2025-10-28,ACC00033,CUST0027,Transfer,Savings,FutureFund,-599.1,Standing Order,Online,True,False,24210.62
TXN0007420,2025-10-28,ACC00035,CUST0028,Transfer,Savings,FutureFund,-236.71,Standing Order,Online,True,False,38986.49
TXN0007421,2025-10-28,ACC00041,CUST0033,Transfer,Savings,FutureFund,-806.34,Standing Order,Online,True,False,15507.47
TXN0007422,2025-10-28,ACC00043,CUST0035,Income,Salary,Employer Payroll,2595.96,Bank Transfer,Online,True,False,26702.87
TXN0007423,2025-10-28,ACC00045,CUST0037,Transfer,Savings,FutureFund,-610.86,Standing Order,Online,True,False,9793.09
TXN0007424,2025-10-28,ACC00056,CUST0046,Income,Salary,Employer Payroll,2795.57,Bank Transfer,Online,True,False,10465.99
TXN0007425,2025-10-28,ACC00056,CUST0046,Transfer,Savings,FutureFund,-825.67,Standing Order,Online,True,False,9640.32
TXN0007426,2025-10-28,ACC00058,CUST0048,Income,Salary,Employer Payroll,4506.8,Bank Transfer,Online,True,False,27704.81
TXN0007427,2025-10-28,ACC00061,CUST0050,Income,Salary,Employer Payroll,3017.18,Bank Transfer,Online,True,False,2547.64
TXN0007428,2025-10-28,ACC00063,CUST0052,Income,Salary,Employer Payroll,2633.98,Bank Transfer,Online,True,False,29482.86
TXN0007429,2025-10-28,ACC00064,CUST0052,Transfer,Savings,FutureFund,-645.96,Standing Order,Online,True,False,9928.07
TXN0007430,2025-10-28,ACC00068,CUST0056,Income,Salary,Employer Payroll,4264.82,Bank Transfer,Online,True,False,31396.23
TXN0007431,2025-10-28,ACC00072,CUST0060,Income,Salary,Employer Payroll,3744.94,Bank Transfer,Online,True,False,19009.38
TXN0007432,2025-10-28,ACC00073,CUST0060,Income,Salary,Employer Payroll,4150.74,Bank Transfer,Online,True,False,28411.45
TXN0007433,2025-10-28,ACC00074,CUST0061,Income,Salary,Employer Payroll,2832.95,Bank Transfer,Online,True,False,12035.21
TXN0007434,2025-10-28,ACC00077,CUST0064,Transfer,Savings,FutureFund,-265.06,Standing Order,Online,True,False,38360.44
TXN0007435,2025-10-28,ACC00078,CUST0065,Transfer,Savings,FutureFund,-833.04,Standing Order,Online,True,False,7793.58
TXN0007436,2025-10-28,ACC00084,CUST0070,Transfer,Savings,FutureFund,-395.65,Standing Order,Online,True,False,37012.42
TXN0007437,2025-10-28,ACC00085,CUST0070,Transfer,Savings,FutureFund,-476.88,Standing Order,Online,True,False,-19201.06
TXN0007438,2025-10-28,ACC00090,CUST0074,Transfer,Savings,FutureFund,-207.71,Standing Order,Online,True,False,26009.49
TXN0007439,2025-10-28,ACC00092,CUST0076,Income,Salary,Employer Payroll,4526.08,Bank Transfer,Online,True,False,37885.82
TXN0007440,2025-10-28,ACC00094,CUST0077,Income,Salary,Employer Payroll,2540.92,Bank Transfer,Online,True,False,8712.05
TXN0007441,2025-10-28,ACC00094,CUST0077,Transfer,Savings,FutureFund,-768.53,Standing Order,Online,True,False,7943.52
TXN0007442,2025-10-28,ACC00101,CUST0082,Transfer,Savings,FutureFund,-340.77,Standing Order,Online,True,False,8506.17
TXN0007443,2025-10-28,ACC00106,CUST0086,Transfer,Savings,FutureFund,-756.73,Standing Order,Online,True,False,36911.54
TXN0007444,2025-10-28,ACC00108,CUST0088,Income,Salary,Employer Payroll,2782.11,Bank Transfer,Online,True,False,12306.35
TXN0007445,2025-10-28,ACC00109,CUST0088,Transfer,Savings,FutureFund,-601.35,Standing Order,Online,True,False,33577.77
TXN0007446,2025-10-28,ACC00110,CUST0089,Transfer,Savings,FutureFund,-751.66,Standing Order,Online,True,False,19888.83
TXN0007447,2025-10-28,ACC00113,CUST0092,Income,Salary,Employer Payroll,2642.11,Bank Transfer,Online,True,False,10055.74
TXN0007448,2025-10-28,ACC00115,CUST0094,Income,Salary,Employer Payroll,4336.56,Bank Transfer,Online,True,False,45780.44
TXN0007449,2025-10-28,ACC00115,CUST0094,Transfer,Savings,FutureFund,-315.45,Standing Order,Online,True,False,45464.99
TXN0007450,2025-10-28,ACC00120,CUST0097,Transfer,Savings,FutureFund,-226.64,Standing Order,Online,True,False,-1697.67
TXN0007451,2025-10-28,ACC00124,CUST0100,Transfer,Savings,FutureFund,-795.85,Standing Order,Online,True,False,22487.23
TXN0007452,2025-10-28,ACC00126,CUST0101,Income,Salary,Employer Payroll,4787.15,Bank Transfer,Online,True,False,46081.7
TXN0007453,2025-10-28,ACC00127,CUST0102,Income,Salary,Employer Payroll,2764.29,Bank Transfer,Online,True,False,20304.2
TXN0007454,2025-10-28,ACC00128,CUST0103,Income,Salary,Employer Payroll,3804.34,Bank Transfer,Online,True,False,33977.03
TXN0007455,2025-10-28,ACC00131,CUST0105,Income,Salary,Employer Payroll,2805.67,Bank Transfer,Online,True,False,29647.73
TXN0007456,2025-10-28,ACC00132,CUST0106,Income,Salary,Employer Payroll,3980.3,Bank Transfer,Online,True,False,43709.91
TXN0007457,2025-10-28,ACC00140,CUST0111,Income,Salary,Employer Payroll,3745.69,Bank Transfer,Online,True,False,33422.32
TXN0007458,2025-10-28,ACC00141,CUST0112,Income,Salary,Employer Payroll,2571.73,Bank Transfer,Online,True,False,12929.63
TXN0007459,2025-10-28,ACC00142,CUST0113,Income,Salary,Employer Payroll,3707.73,Bank Transfer,Online,True,False,22703.95
TXN0007460,2025-10-28,ACC00144,CUST0115,Transfer,Savings,FutureFund,-200.3,Standing Order,Online,True,False,538.75
TXN0007461,2025-10-28,ACC00146,CUST0117,Income,Salary,Employer Payroll,3761.81,Bank Transfer,Online,True,False,27743.44
TXN0007462,2025-10-28,ACC00149,CUST0120,Income,Salary,Employer Payroll,2931.84,Bank Transfer,Online,True,False,34482.92
TXN0007463,2025-10-29,ACC00056,CUST0046,Expense,Shopping,TechCorner,-185.74,Debit Card,Cardiff,False,False,9454.58
TXN0007464,2025-10-29,ACC00081,CUST0067,Expense,Dining,LunchLane,-60.29,Debit Card,London,False,False,-15735.98
TXN0007465,2025-10-29,ACC00092,CUST0076,Expense,Groceries,DailyBasket,-53.61,Debit Card,Online,False,False,37832.21
TXN0007466,2025-10-29,ACC00141,CUST0112,Expense,Transport,QuickFuel,-32.26,Mobile Wallet,Glasgow,False,False,12897.37
TXN0007467,2025-10-30,ACC00081,CUST0067,Expense,Dining,CafeSquare,-47.69,Debit Card,Bristol,False,False,-15783.67
TXN0007468,2025-10-30,ACC00086,CUST0071,Expense,Transport,MetroTravel,-41.66,Debit Card,Leeds,False,False,24500.4
TXN0007469,2025-10-30,ACC00089,CUST0074,Expense,Groceries,GreenGrocer,-35.1,Debit Card,Online,False,False,-18922.48
TXN0007470,2025-10-30,ACC00123,CUST0099,Expense,Travel,MetroTravel,-715.51,Debit Card,London,False,False,-1886.73
TXN0007471,2025-10-31,ACC00127,CUST0102,Refund,Refunds,ShopHub Refund,219.77,Debit Card,Edinburgh,False,False,20523.97
TXN0007472,2025-10-31,ACC00135,CUST0107,Expense,Transport,QuickFuel,-111.18,Mobile Wallet,Leeds,False,False,-9524.88
TXN0007473,2025-11-01,ACC00005,CUST0004,Expense,Rent,CityRent,-855.31,Direct Debit,Edinburgh,True,False,20010.24
TXN0007474,2025-11-01,ACC00014,CUST0011,Expense,Rent,CityRent,-1887.32,Direct Debit,Glasgow,True,False,11932.98
TXN0007475,2025-11-01,ACC00030,CUST0024,Expense,Rent,CityRent,-1706.67,Direct Debit,Glasgow,True,False,-15772.09
TXN0007476,2025-11-01,ACC00031,CUST0025,Expense,Rent,CityRent,-1074.42,Direct Debit,London,True,False,12744.58
TXN0007477,2025-11-01,ACC00032,CUST0026,Expense,Rent,CityRent,-979.11,Direct Debit,Cardiff,True,False,18798.44
TXN0007478,2025-11-01,ACC00032,CUST0026,Expense,Shopping,ShopHub,-288.79,Credit Card,Birmingham,False,False,18509.65
TXN0007479,2025-11-01,ACC00038,CUST0031,Expense,Rent,CityRent,-1095.05,Direct Debit,Leeds,True,False,-18077.34
TXN0007480,2025-11-01,ACC00050,CUST0042,Expense,Rent,CityRent,-1620.54,Direct Debit,London,True,False,14544.29
TXN0007481,2025-11-01,ACC00051,CUST0043,Expense,Rent,CityRent,-1336.84,Direct Debit,Liverpool,True,False,31441.62
TXN0007482,2025-11-01,ACC00052,CUST0043,Expense,Rent,CityRent,-1076.79,Direct Debit,Liverpool,True,False,10547.11
TXN0007483,2025-11-01,ACC00052,CUST0043,Expense,Shopping,StyleMarket,-293.42,Debit Card,Glasgow,False,False,10253.69
TXN0007484,2025-11-01,ACC00058,CUST0048,Expense,Rent,CityRent,-1681.55,Direct Debit,Glasgow,True,False,26023.26
TXN0007485,2025-11-01,ACC00064,CUST0052,Expense,Shopping,ShopHub,-347.19,Debit Card,Liverpool,False,False,9580.88
TXN0007486,2025-11-01,ACC00067,CUST0055,Expense,Dining,BistroBox,-61.5,Debit Card,Glasgow,False,False,8390.59
TXN0007487,2025-11-01,ACC00068,CUST0056,Expense,Rent,CityRent,-975.62,Direct Debit,Glasgow,True,False,30420.61
TXN0007488,2025-11-01,ACC00074,CUST0061,Expense,Rent,CityRent,-1546.17,Direct Debit,Birmingham,True,False,10489.04
